file,py_raw_score,js_raw_score,diff_raw_score,py_confidence,js_confidence,diff_confidence,py_primary_variance,js_primary_variance,diff_primary_variance,py_coherence,js_coherence,diff_coherence,match,py_verdict,js_verdict,verdict_match
037_08.jpg,1.0,1,0.0,1.0,1,0.0,0.597285,0.597285,4.60964599824365e-13,0.04893,0.04893,0.0,True,AI,AI,True
038_03.jpg,1.0,1,0.0,1.0,1,0.0,0.546284,0.546284,5.53335155473178e-13,0.023677,0.023677,0.0,True,AI,AI,True
038_08.jpg,1.0,1,0.0,1.0,1,0.0,0.551183,0.551183,4.551914400963142e-15,0.021438,0.021438,0.0,True,AI,AI,True
039_03.jpg,1.0,1,0.0,1.0,1,0.0,0.583519,0.583519,5.551115123125783e-16,0.016758,0.016758,0.0,True,AI,AI,True
039_08.jpg,1.0,1,0.0,1.0,1,0.0,0.572477,0.572477,1.2023715356690445e-13,0.017352,0.017352,0.0,True,AI,AI,True
041_03.jpg,1.0,1,0.0,1.0,1,0.0,0.530555,0.530555,2.169375790117556e-13,0.043477,0.043477,0.0,True,AI,AI,True
041_08.jpg,1.0,1,0.0,1.0,1,0.0,0.52303,0.52303,1.9344525981068728e-12,0.041983,0.041983,0.0,True,AI,AI,True
042_03.jpg,1.0,1,0.0,1.0,1,0.0,0.641186,0.641186,1.865174681370263e-13,0.048575,0.048575,0.0,True,AI,AI,True
042_08.jpg,1.0,1,0.0,1.0,1,0.0,0.665344,0.665344,1.9750867608081535e-13,0.032051,0.032051,0.0,True,AI,AI,True
043_03.jpg,1.0,1,0.0,1.0,1,0.0,0.646515,0.646515,4.1744385725905886e-14,0.044764,0.044764,0.0,True,AI,AI,True
043_08.jpg,1.0,1,0.0,1.0,1,0.0,0.638669,0.638669,4.013456234019941e-13,0.051013,0.051013,0.0,True,AI,AI,True
044_03.jpg,1.0,1,0.0,1.0,1,0.0,0.662801,0.662801,5.417888360170764e-14,0.029198,0.029198,0.0,True,AI,AI,True
044_08.jpg,1.0,1,0.0,1.0,1,0.0,0.663626,0.663626,1.4444001550373287e-13,0.030995,0.030995,0.0,True,AI,AI,True
045_03.jpg,1.0,1,0.0,1.0,1,0.0,0.570711,0.570711,2.3581137043038325e-13,0.027562,0.027562,0.0,True,AI,AI,True
045_08.jpg,1.0,1,0.0,1.0,1,0.0,0.56775,0.56775,5.850875339774575e-14,0.028873,0.028873,0.0,True,AI,AI,True
061_03.jpg,1.0,1,0.0,1.0,1,0.0,0.621269,0.621269,3.08530978543331e-13,0.027685,0.027685,0.0,True,AI,AI,True
061_08.jpg,1.0,1,0.0,1.0,1,0.0,0.610223,0.610223,5.5067062021407764e-14,0.035524,0.035524,0.0,True,AI,AI,True
062_03.jpg,1.0,1,0.0,1.0,1,0.0,0.594261,0.594261,1.056932319443149e-13,0.012461,0.012461,0.0,True,AI,AI,True
062_08.jpg,1.0,1,0.0,1.0,1,0.0,0.589691,0.589691,2.310374114244951e-13,0.014424,0.014424,0.0,True,AI,AI,True
063_03.jpg,1.0,1,0.0,1.0,1,0.0,0.656004,0.656004,5.595524044110789e-14,0.033833,0.033833,0.0,True,AI,AI,True
063_08.jpg,1.0,1,0.0,1.0,1,0.0,0.646075,0.646075,1.0724754417879012e-13,0.028762,0.028762,0.0,True,AI,AI,True
064_03.jpg,1.0,1,0.0,1.0,1,0.0,0.632679,0.632679,2.3725466036239595e-13,0.001506,0.001506,0.0,True,AI,AI,True
064_08.jpg,1.0,1,0.0,1.0,1,0.0,0.626994,0.626994,3.4350300381902343e-13,0.003026,0.003026,0.0,True,AI,AI,True
066_03.jpg,1.0,1,0.0,1.0,1,0.0,0.625023,0.625023,1.9872992140790302e-14,0.010934,0.010934,0.0,True,AI,AI,True
066_08.jpg,1.0,1,0.0,1.0,1,0.0,0.604505,0.604505,1.8030021919912542e-13,0.019789,0.019789,0.0,True,AI,AI,True
067_03.jpg,1.0,1,0.0,1.0,1,0.0,0.611526,0.611526,6.654676809603188e-13,0.059501,0.059501,0.0,True,AI,AI,True
067_08.jpg,1.0,1,0.0,1.0,1,0.0,0.611905,0.611905,3.729239139715901e-13,0.070757,0.070757,0.0,True,AI,AI,True
068_03.jpg,1.0,1,0.0,1.0,1,0.0,0.591609,0.591609,1.8951507030351422e-13,0.063792,0.063792,0.0,True,AI,AI,True
068_08.jpg,1.0,1,0.0,1.0,1,0.0,0.589649,0.589649,2.6201263381153694e-14,0.073384,0.073384,0.0,True,AI,AI,True
069_03.jpg,1.0,1,0.0,1.0,1,0.0,0.536582,0.536582,1.6131540547803525e-13,0.037195,0.037195,0.0,True,AI,AI,True
069_08.jpg,1.0,1,0.0,1.0,1,0.0,0.535402,0.535402,8.43769498715119e-14,0.04118,0.04118,0.0,True,AI,AI,True
070_03.jpg,1.0,1,0.0,1.0,1,0.0,0.60312,0.60312,6.838973831690964e-13,0.053847,0.053847,0.0,True,AI,AI,True
070_08.jpg,1.0,1,0.0,1.0,1,0.0,0.590456,0.590456,3.1874503036988244e-13,0.04541,0.04541,0.0,True,AI,AI,True
081_03.jpg,1.0,1,0.0,1.0,1,0.0,0.533258,0.533258,1.2290168882600483e-13,0.030738,0.030738,0.0,True,AI,AI,True
081_08.jpg,1.0,1,0.0,1.0,1,0.0,0.538252,0.538252,4.478650783568128e-11,0.032522,0.032522,0.0,True,AI,AI,True
082_03.jpg,1.0,1,0.0,1.0,1,0.0,0.677802,0.677802,1.9206858326015208e-14,0.048069,0.048069,0.0,True,AI,AI,True
082_08.jpg,1.0,1,0.0,1.0,1,0.0,0.68217,0.68217,2.0305979120394113e-13,0.05178,0.05178,0.0,True,AI,AI,True
083_03.jpg,1.0,1,0.0,1.0,1,0.0,0.624812,0.624812,9.14823772291129e-14,0.018736,0.018736,0.0,True,AI,AI,True
083_08.jpg,1.0,1,0.0,1.0,1,0.0,0.61968,0.61968,1.6053824936079764e-13,0.018546,0.018546,0.0,True,AI,AI,True
086_03.jpg,1.0,1,0.0,1.0,1,0.0,0.602571,0.602571,1.7141843500212417e-13,0.013237,0.013237,0.0,True,AI,AI,True
086_08.jpg,1.0,1,0.0,1.0,1,0.0,0.603744,0.603744,8.815170815523743e-14,0.013254,0.013254,0.0,True,AI,AI,True
087_03.jpg,1.0,1,0.0,1.0,1,0.0,0.64065,0.64065,2.2160051571518125e-13,0.010705,0.010705,0.0,True,AI,AI,True
087_08.jpg,1.0,1,0.0,1.0,1,0.0,0.626202,0.626202,6.283862319378386e-14,0.014749,0.014749,0.0,True,AI,AI,True
090_03.jpg,1.0,1,0.0,1.0,1,0.0,0.601735,0.601735,3.341771304121721e-14,0.009443,0.009443,0.0,True,AI,AI,True
090_08.jpg,1.0,1,0.0,1.0,1,0.0,0.584647,0.584647,1.8052226380405045e-13,0.020161,0.020161,0.0,True,AI,AI,True
091_03.jpg,1.0,1,0.0,1.0,1,0.0,0.599479,0.599479,2.09277040141842e-13,0.012884,0.012884,0.0,True,AI,AI,True
091_08.jpg,1.0,1,0.0,1.0,1,0.0,0.593773,0.593773,1.66644475996236e-13,0.015201,0.015201,0.0,True,AI,AI,True
092_03.jpg,1.0,1,0.0,1.0,1,0.0,0.591393,0.591393,1.5654144647214707e-14,0.027995,0.027995,0.0,True,AI,AI,True
092_08.jpg,1.0,1,0.0,1.0,1,0.0,0.590379,0.590379,3.530509218307998e-13,0.029835,0.029835,0.0,True,AI,AI,True
094_03.jpg,1.0,1,0.0,1.0,1,0.0,0.640188,0.640188,2.7067237340361316e-13,0.001715,0.001715,0.0,True,AI,AI,True
094_08.jpg,1.0,1,0.0,1.0,1,0.0,0.627135,0.627135,3.468336728928989e-13,0.006717,0.006717,0.0,True,AI,AI,True
096_03.jpg,1.0,1,0.0,1.0,1,0.0,0.693642,0.693642,3.9968028886505635e-15,0.013004,0.013004,0.0,True,AI,AI,True
096_08.jpg,1.0,1,0.0,1.0,1,0.0,0.669291,0.669291,5.706546346573305e-14,0.014253,0.014253,0.0,True,AI,AI,True
097_03.jpg,1.0,1,0.0,1.0,1,0.0,0.587439,0.587439,1.0269562977782698e-13,0.024728,0.024728,0.0,True,AI,AI,True
097_08.jpg,1.0,1,0.0,1.0,1,0.0,0.558157,0.558157,1.2367884494324244e-13,0.028712,0.028712,0.0,True,AI,AI,True
099_03.jpg,1.0,1,0.0,1.0,1,0.0,0.616069,0.616069,6.666889262874065e-13,0.026989,0.026989,0.0,True,AI,AI,True
099_08.jpg,1.0,1,0.0,1.0,1,0.0,0.602336,0.602336,2.4358293160275934e-13,0.029699,0.029699,0.0,True,AI,AI,True
100_03.jpg,1.0,1,0.0,1.0,1,0.0,0.60562,0.60562,3.574918139293004e-13,0.019263,0.019263,0.0,True,AI,AI,True
100_08.jpg,1.0,1,0.0,1.0,1,0.0,0.583652,0.583652,4.1300296516055823e-14,0.01887,0.01887,0.0,True,AI,AI,True
101_03.jpg,1.0,1,0.0,1.0,1,0.0,0.616617,0.616617,4.296563105299356e-13,0.058223,0.058223,0.0,True,AI,AI,True
101_08.jpg,1.0,1,0.0,1.0,1,0.0,0.613009,0.613009,2.23487894857044e-13,0.060007,0.060007,0.0,True,AI,AI,True
102_03.jpg,1.0,1,0.0,1.0,1,0.0,0.604873,0.604873,3.070876886113183e-13,0.016029,0.016029,0.0,True,AI,AI,True
102_08.jpg,1.0,1,0.0,1.0,1,0.0,0.590296,0.590296,3.7914116290949096e-13,0.012665,0.012665,0.0,True,AI,AI,True
103_03.jpg,1.0,1,0.0,1.0,1,0.0,0.646449,0.646449,2.0272672429655358e-13,0.040285,0.040285,0.0,True,AI,AI,True
103_08.jpg,1.0,1,0.0,1.0,1,0.0,0.645611,0.645611,3.4727776210274897e-13,0.038071,0.038071,0.0,True,AI,AI,True
104_03.jpg,1.0,1,0.0,1.0,1,0.0,0.593058,0.593058,9.747758156208874e-14,0.028289,0.028289,0.0,True,AI,AI,True
104_08.jpg,1.0,1,0.0,1.0,1,0.0,0.596629,0.596629,3.566036355096003e-13,0.031592,0.031592,0.0,True,AI,AI,True
105_03.jpg,1.0,1,0.0,1.0,1,0.0,0.587201,0.587201,1.637578961322106e-13,0.044904,0.044904,0.0,True,AI,AI,True
105_08.jpg,1.0,1,0.0,1.0,1,0.0,0.582149,0.582149,2.3425705819590803e-14,0.044894,0.044894,0.0,True,AI,AI,True
107_03.jpg,1.0,1,0.0,1.0,1,0.0,0.585337,0.585337,4.438671652451376e-13,0.028547,0.028547,0.0,True,AI,AI,True
107_08.jpg,1.0,1,0.0,1.0,1,0.0,0.566491,0.566491,4.733990977001667e-13,0.036275,0.036275,0.0,True,AI,AI,True
108_03.jpg,1.0,1,0.0,1.0,1,0.0,0.607751,0.607751,1.5443202272535927e-13,0.040011,0.040011,0.0,True,AI,AI,True
108_08.jpg,1.0,1,0.0,1.0,1,0.0,0.607377,0.607377,7.671641100159832e-14,0.046441,0.046441,0.0,True,AI,AI,True
112_03.jpg,1.0,1,0.0,1.0,1,0.0,0.588948,0.588948,3.6193270602780103e-14,0.017566,0.017566,0.0,True,AI,AI,True
112_08.jpg,1.0,1,0.0,1.0,1,0.0,0.569777,0.569777,8.903988657493755e-14,0.02172,0.02172,0.0,True,AI,AI,True
113_03.jpg,1.0,1,0.0,1.0,1,0.0,0.595722,0.595722,2.76667577736589e-13,0.010784,0.010784,0.0,True,AI,AI,True
113_08.jpg,1.0,1,0.0,1.0,1,0.0,0.574111,0.574111,2.5635049638594865e-13,0.012736,0.012736,0.0,True,AI,AI,True
114_03.jpg,1.0,1,0.0,1.0,1,0.0,0.619616,0.619616,2.9742874829707944e-13,0.046888,0.046888,0.0,True,AI,AI,True
114_08.jpg,1.0,1,0.0,1.0,1,0.0,0.620032,0.620032,3.3861802251067274e-14,0.043592,0.043592,0.0,True,AI,AI,True
115_03.jpg,1.0,1,0.0,1.0,1,0.0,0.595431,0.595431,5.458966612081895e-13,0.033893,0.033893,0.0,True,AI,AI,True
115_08.jpg,1.0,1,0.0,1.0,1,0.0,0.582207,0.582207,2.078337502098293e-13,0.040502,0.040502,0.0,True,AI,AI,True
117_03.jpg,1.0,1,0.0,1.0,1,0.0,0.620653,0.620653,4.063416270128073e-14,0.05548,0.05548,0.0,True,AI,AI,True
117_08.jpg,1.0,1,0.0,1.0,1,0.0,0.604161,0.604161,1.234568003383174e-13,0.067878,0.067878,0.0,True,AI,AI,True
118_03.jpg,1.0,1,0.0,1.0,1,0.0,0.594611,0.594611,1.2667644710973036e-13,0.015829,0.015829,0.0,True,AI,AI,True
118_08.jpg,1.0,1,0.0,1.0,1,0.0,0.584701,0.584701,6.961098364399732e-14,0.024245,0.024245,0.0,True,AI,AI,True
119_03.jpg,1.0,1,0.0,1.0,1,0.0,0.591042,0.591042,9.592326932761353e-14,0.049197,0.049197,0.0,True,AI,AI,True
119_08.jpg,1.0,1,0.0,1.0,1,0.0,0.57729,0.57729,1.8340884366807586e-13,0.045779,0.045779,0.0,True,AI,AI,True
120_03.jpg,1.0,1,0.0,1.0,1,0.0,0.6268,0.6268,2.4569235534954714e-13,0.015231,0.015231,0.0,True,AI,AI,True
120_08.jpg,1.0,1,0.0,1.0,1,0.0,0.58797,0.58797,2.936539900133539e-13,0.014179,0.014179,0.0,True,AI,AI,True
121_03.jpg,1.0,1,0.0,1.0,1,0.0,0.645538,0.645538,2.489120021209601e-13,0.062603,0.062603,0.0,True,AI,AI,True
121_08.jpg,1.0,1,0.0,1.0,1,0.0,0.638565,0.638565,7.049916206369744e-14,0.070447,0.070447,0.0,True,AI,AI,True
122_03.jpg,1.0,1,0.0,1.0,1,0.0,0.564596,0.564596,1.7896795156957523e-13,0.022104,0.022104,0.0,True,AI,AI,True
122_08.jpg,1.0,1,0.0,1.0,1,0.0,0.554062,0.554062,2.1715962361668062e-13,0.023124,0.023124,0.0,True,AI,AI,True
123_03.jpg,1.0,1,0.0,1.0,1,0.0,0.55443,0.55443,1.0402789740737717e-13,0.030557,0.030557,0.0,True,AI,AI,True
123_08.jpg,1.0,1,0.0,1.0,1,0.0,0.551149,0.551149,3.275157922644212e-14,0.033722,0.033722,0.0,True,AI,AI,True
124_03.jpg,1.0,1,0.0,1.0,1,0.0,0.556744,0.556744,6.024070131616099e-13,0.030494,0.030494,0.0,True,AI,AI,True
124_08.jpg,1.0,1,0.0,1.0,1,0.0,0.600616,0.600616,1.5065726444163374e-13,0.039874,0.039874,0.0,True,AI,AI,True
125_03.jpg,1.0,1,0.0,1.0,1,0.0,0.644892,0.644892,5.978550987606468e-13,0.048089,0.048089,0.0,True,AI,AI,True
125_08.jpg,1.0,1,0.0,1.0,1,0.0,0.63935,0.63935,1.5509815654013437e-13,0.047836,0.047836,0.0,True,AI,AI,True
126_03.jpg,1.0,1,0.0,1.0,1,0.0,0.656195,0.656195,9.170442183403793e-14,0.003761,0.003761,0.0,True,AI,AI,True
126_08.jpg,1.0,1,0.0,1.0,1,0.0,0.634725,0.634725,1.1157741397482823e-13,0.004725,0.004725,0.0,True,AI,AI,True
127_03.jpg,1.0,1,0.0,1.0,1,0.0,0.623272,0.623272,4.722888746755416e-13,0.002586,0.002586,0.0,True,AI,AI,True
127_08.jpg,1.0,1,0.0,1.0,1,0.0,0.605005,0.605005,7.271960811294775e-14,0.003056,0.003056,0.0,True,AI,AI,True
128_03.jpg,1.0,1,0.0,1.0,1,0.0,0.592568,0.592568,2.042810365310288e-13,0.039668,0.039668,0.0,True,AI,AI,True
128_08.jpg,1.0,1,0.0,1.0,1,0.0,0.574198,0.574198,9.547918011776346e-15,0.047344,0.047344,0.0,True,AI,AI,True
129_03.jpg,1.0,1,0.0,1.0,1,0.0,0.649313,0.649313,3.219646771412954e-15,0.003864,0.003864,0.0,True,AI,AI,True
129_08.jpg,1.0,1,0.0,1.0,1,0.0,0.664989,0.664989,2.9676261448230434e-13,0.010282,0.010282,0.0,True,AI,AI,True
130_03.jpg,1.0,1,0.0,1.0,1,0.0,0.571499,0.571499,5.189182417097982e-13,0.058733,0.058733,0.0,True,AI,AI,True
130_08.jpg,1.0,1,0.0,1.0,1,0.0,0.56574,0.56574,2.603472992745992e-13,0.047249,0.047249,0.0,True,AI,AI,True
131_03.jpg,1.0,1,0.0,1.0,1,0.0,0.643539,0.643539,4.718447854656915e-14,0.048197,0.048197,0.0,True,AI,AI,True
131_08.jpg,1.0,1,0.0,1.0,1,0.0,0.663627,0.663627,1.0413891970983968e-13,0.046752,0.046752,0.0,True,AI,AI,True
132_03.jpg,1.0,1,0.0,1.0,1,0.0,0.635818,0.635818,3.093081346605686e-13,0.059577,0.059577,0.0,True,AI,AI,True
132_08.jpg,1.0,1,0.0,1.0,1,0.0,0.618484,0.618484,5.500044863993026e-13,0.062069,0.062069,0.0,True,AI,AI,True
134_03.jpg,1.0,1,0.0,1.0,1,0.0,0.648073,0.648073,3.693712002927896e-13,0.021884,0.021884,0.0,True,AI,AI,True
134_08.jpg,1.0,1,0.0,1.0,1,0.0,0.631245,0.631245,3.652633751016765e-13,0.020807,0.020807,0.0,True,AI,AI,True
135_03.jpg,1.0,1,0.0,1.0,1,0.0,0.582489,0.582489,4.82058837292243e-13,0.007421,0.007421,0.0,True,AI,AI,True
135_08.jpg,1.0,1,0.0,1.0,1,0.0,0.584033,0.584033,2.524647157997606e-13,0.00889,0.00889,0.0,True,AI,AI,True
136_03.jpg,1.0,1,0.0,1.0,1,0.0,0.610057,0.610057,2.0095036745715333e-14,0.005624,0.005624,0.0,True,AI,AI,True
136_08.jpg,1.0,1,0.0,1.0,1,0.0,0.59492,0.59492,5.0182080713057076e-14,0.005262,0.005262,0.0,True,AI,AI,True
137_03.jpg,1.0,1,0.0,1.0,1,0.0,0.695127,0.695127,4.2388315080188477e-13,0.038961,0.038961,0.0,True,AI,AI,True
137_08.jpg,1.0,1,0.0,1.0,1,0.0,0.69998,0.69998,5.0737192225369654e-14,0.033413,0.033413,0.0,True,AI,AI,True
138_03.jpg,1.0,1,0.0,1.0,1,0.0,0.610073,0.610073,2.2171153801764376e-13,0.053329,0.053329,0.0,True,AI,AI,True
